album_name_live,track_name_studio,artist_name_studio,track_id.x,track_id.y,track_key
The Central Park Concert,Where Are You Going,Dave Matthews Band,15MhLnkZLJe4Z2tLISwe5k,375SLAFASTGRp8ebcbWFZb,15MhLnkZLJe4Z2tLISwe5k375SLAFASTGRp8ebcbWFZb
The Central Park Concert,Where Are You Going,Dave Matthews Band,5EjZXJ4nVpw7uI6eso1SFS,375SLAFASTGRp8ebcbWFZb,5EjZXJ4nVpw7uI6eso1SFS375SLAFASTGRp8ebcbWFZb
Live Trax Vol. 22: Montage Mountain,Why I Am,Dave Matthews Band,55mm4fBiN9wbcUYdliAQ8V,0aujnRxdEBEucxvopgpDj4,55mm4fBiN9wbcUYdliAQ8V0aujnRxdEBEucxvopgpDj4
"Live Trax Vol. 27: Luna Park, Buenos Aires, Argentina",Why I Am,Dave Matthews Band,55mm4fBiN9wbcUYdliAQ8V,18Lc5EJTelkO9MNDPghVZL,55mm4fBiN9wbcUYdliAQ8V18Lc5EJTelkO9MNDPghVZL
"Live Trax Vol. 29: Blossom Music Center, Cuyahoga Falls, OH",Why I Am,Dave Matthews Band,55mm4fBiN9wbcUYdliAQ8V,55px2VH7yNLiWnUkex0kdj,55mm4fBiN9wbcUYdliAQ8V55px2VH7yNLiWnUkex0kdj
DMB Live Trax Vol. 13,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,3hj6p6e2Ms5HmS3bhBhBk3,1OpQKRDEmTl3zG9NJAgzP33hj6p6e2Ms5HmS3bhBhBk3
DMB Live Trax Vol. 13,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,3hj6p6e2Ms5HmS3bhBhBk3,5tCwb28rLpiyqqfu5m2CDN3hj6p6e2Ms5HmS3bhBhBk3
Live At Mile High Music Festival,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,06CiRmanmGtIpx7SHKHByR,1OpQKRDEmTl3zG9NJAgzP306CiRmanmGtIpx7SHKHByR
Live At Mile High Music Festival,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,06CiRmanmGtIpx7SHKHByR,5tCwb28rLpiyqqfu5m2CDN06CiRmanmGtIpx7SHKHByR
Live At Mile High Music Festival,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,5MsDn1FRc672P3EWMbeQ3b,1OpQKRDEmTl3zG9NJAgzP35MsDn1FRc672P3EWMbeQ3b
Live At Mile High Music Festival,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,5MsDn1FRc672P3EWMbeQ3b,5tCwb28rLpiyqqfu5m2CDN5MsDn1FRc672P3EWMbeQ3b
Live At Piedmont Park,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,6HAIARTmHiGudioH2ZSYG7,1OpQKRDEmTl3zG9NJAgzP36HAIARTmHiGudioH2ZSYG7
Live At Piedmont Park,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,6HAIARTmHiGudioH2ZSYG7,5tCwb28rLpiyqqfu5m2CDN6HAIARTmHiGudioH2ZSYG7
Live At Piedmont Park,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,7wso0LpquoqFFkQuN8EIh4,1OpQKRDEmTl3zG9NJAgzP37wso0LpquoqFFkQuN8EIh4
Live At Piedmont Park,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,7wso0LpquoqFFkQuN8EIh4,5tCwb28rLpiyqqfu5m2CDN7wso0LpquoqFFkQuN8EIh4
Live At Wrigley Field,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,0Yq23CbxMVn8HhEEPlO5IP,1OpQKRDEmTl3zG9NJAgzP30Yq23CbxMVn8HhEEPlO5IP
Live At Wrigley Field,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,0Yq23CbxMVn8HhEEPlO5IP,5tCwb28rLpiyqqfu5m2CDN0Yq23CbxMVn8HhEEPlO5IP
Live At Wrigley Field,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,1NFzD6jXwgjuBHH98LvMA6,1OpQKRDEmTl3zG9NJAgzP31NFzD6jXwgjuBHH98LvMA6
Live At Wrigley Field,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,1NFzD6jXwgjuBHH98LvMA6,5tCwb28rLpiyqqfu5m2CDN1NFzD6jXwgjuBHH98LvMA6
Live In New York City,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,0w0cGSm5YTlCym0H4N73jI,1OpQKRDEmTl3zG9NJAgzP30w0cGSm5YTlCym0H4N73jI
Live In New York City,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,0w0cGSm5YTlCym0H4N73jI,5tCwb28rLpiyqqfu5m2CDN0w0cGSm5YTlCym0H4N73jI
Live In New York City,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,1mNHSLSII3a7n9rOW8ON7k,1OpQKRDEmTl3zG9NJAgzP31mNHSLSII3a7n9rOW8ON7k
Live In New York City,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,1mNHSLSII3a7n9rOW8ON7k,5tCwb28rLpiyqqfu5m2CDN1mNHSLSII3a7n9rOW8ON7k
Live Trax Vol. 13: Busch Stadium,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,3gxfMj0kurSLonUbHokt0K,1OpQKRDEmTl3zG9NJAgzP33gxfMj0kurSLonUbHokt0K
Live Trax Vol. 13: Busch Stadium,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,3gxfMj0kurSLonUbHokt0K,5tCwb28rLpiyqqfu5m2CDN3gxfMj0kurSLonUbHokt0K
Live Trax Vol. 14: Nissan Pavilion,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,6NwUkj5iJ9oGGaoDURO35I,1OpQKRDEmTl3zG9NJAgzP36NwUkj5iJ9oGGaoDURO35I
Live Trax Vol. 14: Nissan Pavilion,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,6NwUkj5iJ9oGGaoDURO35I,5tCwb28rLpiyqqfu5m2CDN6NwUkj5iJ9oGGaoDURO35I
Live Trax Vol. 15: Alpine Valley Music Theatre,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,7EulGJbOUnjLzrPsXnni3z,1OpQKRDEmTl3zG9NJAgzP37EulGJbOUnjLzrPsXnni3z
Live Trax Vol. 15: Alpine Valley Music Theatre,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,7EulGJbOUnjLzrPsXnni3z,5tCwb28rLpiyqqfu5m2CDN7EulGJbOUnjLzrPsXnni3z
Live Trax Vol. 19: Vivo Rio,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,5tmo8AGlZkqtKZeRk7bGYn,1OpQKRDEmTl3zG9NJAgzP35tmo8AGlZkqtKZeRk7bGYn
Live Trax Vol. 19: Vivo Rio,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,5tmo8AGlZkqtKZeRk7bGYn,5tCwb28rLpiyqqfu5m2CDN5tmo8AGlZkqtKZeRk7bGYn
Live Trax Vol. 22: Montage Mountain,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,4i2fF0ONExA61TQWVoGxAD,1OpQKRDEmTl3zG9NJAgzP34i2fF0ONExA61TQWVoGxAD
Live Trax Vol. 22: Montage Mountain,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,4i2fF0ONExA61TQWVoGxAD,5tCwb28rLpiyqqfu5m2CDN4i2fF0ONExA61TQWVoGxAD
Live Trax Vol. 9: MGM Grand Garden Arena,You Might Die Trying,Dave Matthews Band,1OpQKRDEmTl3zG9NJAgzP3,63H4rOOl9Pm0mQXiBdWL8E,1OpQKRDEmTl3zG9NJAgzP363H4rOOl9Pm0mQXiBdWL8E
Live Trax Vol. 9: MGM Grand Garden Arena,You Might Die Trying,Dave Matthews Band,5tCwb28rLpiyqqfu5m2CDN,63H4rOOl9Pm0mQXiBdWL8E,5tCwb28rLpiyqqfu5m2CDN63H4rOOl9Pm0mQXiBdWL8E
Weekend On The Rocks,You Never Know,Dave Matthews Band,1slp9bsSP5OKxDagBAD9Ty,7iHPpmlXQCCM4IF1EP7QmZ,1slp9bsSP5OKxDagBAD9Ty7iHPpmlXQCCM4IF1EP7QmZ
Weekend On The Rocks,You Never Know,Dave Matthews Band,3Io1ccnHrEmhJODEvySuFY,7iHPpmlXQCCM4IF1EP7QmZ,3Io1ccnHrEmhJODEvySuFY7iHPpmlXQCCM4IF1EP7QmZ
Trampin'... Live aux Vieilles Charrues 2004,25th Floor,Patti Smith,4juJw163tH0zGCptRcoTM4,2QBm2olAZsc7THZGOKNh3a,4juJw163tH0zGCptRcoTM42QBm2olAZsc7THZGOKNh3a
Trampin'... Live aux Vieilles Charrues 2004,25th Floor,Patti Smith,2SpFoJXWbXwQcngPviflJt,2QBm2olAZsc7THZGOKNh3a,2SpFoJXWbXwQcngPviflJt2QBm2olAZsc7THZGOKNh3a
Trampin'... Live aux Vieilles Charrues 2004,Beneath the Southern Cross,Patti Smith,6YMw3nlqkcOcNMQvVE5f4d,43n5BM50FIIEhfkp2y5etW,6YMw3nlqkcOcNMQvVE5f4d43n5BM50FIIEhfkp2y5etW
Trampin'... Live aux Vieilles Charrues 2004,Beneath the Southern Cross,Patti Smith,1KRWRshqiMiYm6cTped4pp,43n5BM50FIIEhfkp2y5etW,1KRWRshqiMiYm6cTped4pp43n5BM50FIIEhfkp2y5etW
Trampin'... Live aux Vieilles Charrues 2004,Break It Up,Patti Smith,5zE0J5kDTbcQeMYnxRj0QY,1kgjzNv2zthcz7OwGEQUwS,5zE0J5kDTbcQeMYnxRj0QY1kgjzNv2zthcz7OwGEQUwS
Trampin'... Live aux Vieilles Charrues 2004,Cartwheels,Patti Smith,2Aq5kPekMxt1PnDff4jfEn,6WnCyC9bbzYsxH9rfVcTyi,2Aq5kPekMxt1PnDff4jfEn6WnCyC9bbzYsxH9rfVcTyi
Trampin'... Live aux Vieilles Charrues 2004,Cartwheels,Patti Smith,6ssgeN62p8x23j2m3OsKe3,6WnCyC9bbzYsxH9rfVcTyi,6ssgeN62p8x23j2m3OsKe36WnCyC9bbzYsxH9rfVcTyi
Trampin'... Live aux Vieilles Charrues 2004,Cartwheels,Patti Smith,1iCD9ahpRqRBA118LstoEl,6WnCyC9bbzYsxH9rfVcTyi,1iCD9ahpRqRBA118LstoEl6WnCyC9bbzYsxH9rfVcTyi
Trampin'... Live aux Vieilles Charrues 2004,Cartwheels,Patti Smith,1PvhJrDsE19SKZXIsvVB0d,6WnCyC9bbzYsxH9rfVcTyi,1PvhJrDsE19SKZXIsvVB0d6WnCyC9bbzYsxH9rfVcTyi
Trampin'... Live aux Vieilles Charrues 2004,Cash,Patti Smith,7wcVhjwob8HjLLpULRjmOk,0JQPl6uo2SmkCCsTEvX6u5,7wcVhjwob8HjLLpULRjmOk0JQPl6uo2SmkCCsTEvX6u5
Trampin'... Live aux Vieilles Charrues 2004,Cash,Patti Smith,3RmD9CWMH3eKdWpAkufGUz,0JQPl6uo2SmkCCsTEvX6u5,3RmD9CWMH3eKdWpAkufGUz0JQPl6uo2SmkCCsTEvX6u5
Trampin'... Live aux Vieilles Charrues 2004,Cash,Patti Smith,0KCc0bUc0a5nynTbCVbJva,0JQPl6uo2SmkCCsTEvX6u5,0KCc0bUc0a5nynTbCVbJva0JQPl6uo2SmkCCsTEvX6u5
Trampin'... Live aux Vieilles Charrues 2004,Cash,Patti Smith,0ebxoAhIItzuiFUoSgNhYB,0JQPl6uo2SmkCCsTEvX6u5,0ebxoAhIItzuiFUoSgNhYB0JQPl6uo2SmkCCsTEvX6u5
Trampin'... Live aux Vieilles Charrues 2004,Cash,Patti Smith,7wcVhjwob8HjLLpULRjmOk,4qR4DLb1jQOQPfsJBs3dkY,7wcVhjwob8HjLLpULRjmOk4qR4DLb1jQOQPfsJBs3dkY
Trampin'... Live aux Vieilles Charrues 2004,Cash,Patti Smith,3RmD9CWMH3eKdWpAkufGUz,4qR4DLb1jQOQPfsJBs3dkY,3RmD9CWMH3eKdWpAkufGUz4qR4DLb1jQOQPfsJBs3dkY
Trampin'... Live aux Vieilles Charrues 2004,Cash,Patti Smith,0KCc0bUc0a5nynTbCVbJva,4qR4DLb1jQOQPfsJBs3dkY,0KCc0bUc0a5nynTbCVbJva4qR4DLb1jQOQPfsJBs3dkY
Trampin'... Live aux Vieilles Charrues 2004,Cash,Patti Smith,0ebxoAhIItzuiFUoSgNhYB,4qR4DLb1jQOQPfsJBs3dkY,0ebxoAhIItzuiFUoSgNhYB4qR4DLb1jQOQPfsJBs3dkY
Trampin'... Live aux Vieilles Charrues 2004,Dancing Barefoot,Patti Smith,4kPSjEg8u1U4pg2dHHMmtf,3VbdAWKImkGgwph9PjnYk7,4kPSjEg8u1U4pg2dHHMmtf3VbdAWKImkGgwph9PjnYk7
Trampin'... Live aux Vieilles Charrues 2004,Dancing Barefoot,Patti Smith,10pmopThiZFknMBM9qPi7D,3VbdAWKImkGgwph9PjnYk7,10pmopThiZFknMBM9qPi7D3VbdAWKImkGgwph9PjnYk7
Trampin'... Live aux Vieilles Charrues 2004,Free Money,Patti Smith,7pZvWuaxL2In8jeZ42zIho,3KTEweWUnlvgQ5EO96EZmx,7pZvWuaxL2In8jeZ42zIho3KTEweWUnlvgQ5EO96EZmx
Trampin'... Live aux Vieilles Charrues 2004,Gandhi,Patti Smith,3DjbLkq4cpvvw5aX6KdItn,2sxuk3JuzeH1gDXUaGqE29,3DjbLkq4cpvvw5aX6KdItn2sxuk3JuzeH1gDXUaGqE29
Trampin'... Live aux Vieilles Charrues 2004,Gandhi,Patti Smith,20YUih3OCUuwxNJk6tRjmJ,2sxuk3JuzeH1gDXUaGqE29,20YUih3OCUuwxNJk6tRjmJ2sxuk3JuzeH1gDXUaGqE29
Trampin'... Live aux Vieilles Charrues 2004,Gandhi,Patti Smith,6Pj5fb3T9pAMaM9BQ1uoFj,2sxuk3JuzeH1gDXUaGqE29,6Pj5fb3T9pAMaM9BQ1uoFj2sxuk3JuzeH1gDXUaGqE29
Trampin'... Live aux Vieilles Charrues 2004,Gandhi,Patti Smith,2NpTACp7syqPqvc7JkQKu1,2sxuk3JuzeH1gDXUaGqE29,2NpTACp7syqPqvc7JkQKu12sxuk3JuzeH1gDXUaGqE29
Trampin'... Live aux Vieilles Charrues 2004,Gandhi,Patti Smith,3DjbLkq4cpvvw5aX6KdItn,7iKQb5nd3SsECwr9QdF5df,3DjbLkq4cpvvw5aX6KdItn7iKQb5nd3SsECwr9QdF5df
Trampin'... Live aux Vieilles Charrues 2004,Gandhi,Patti Smith,20YUih3OCUuwxNJk6tRjmJ,7iKQb5nd3SsECwr9QdF5df,20YUih3OCUuwxNJk6tRjmJ7iKQb5nd3SsECwr9QdF5df
Trampin'... Live aux Vieilles Charrues 2004,Gandhi,Patti Smith,6Pj5fb3T9pAMaM9BQ1uoFj,7iKQb5nd3SsECwr9QdF5df,6Pj5fb3T9pAMaM9BQ1uoFj7iKQb5nd3SsECwr9QdF5df
Trampin'... Live aux Vieilles Charrues 2004,Gandhi,Patti Smith,2NpTACp7syqPqvc7JkQKu1,7iKQb5nd3SsECwr9QdF5df,2NpTACp7syqPqvc7JkQKu17iKQb5nd3SsECwr9QdF5df
Trampin'... Live aux Vieilles Charrues 2004,Jubilee,Patti Smith,7vX9CRSwARDfqxVMwzlgid,2u8hIG5IQAQlxOPBQfWtia,7vX9CRSwARDfqxVMwzlgid2u8hIG5IQAQlxOPBQfWtia
Trampin'... Live aux Vieilles Charrues 2004,Jubilee,Patti Smith,1zUFeKWxd1x96CsGrpiz5B,2u8hIG5IQAQlxOPBQfWtia,1zUFeKWxd1x96CsGrpiz5B2u8hIG5IQAQlxOPBQfWtia
Trampin'... Live aux Vieilles Charrues 2004,Jubilee,Patti Smith,6cpFgGf6JtAQNDuqxaFivU,2u8hIG5IQAQlxOPBQfWtia,6cpFgGf6JtAQNDuqxaFivU2u8hIG5IQAQlxOPBQfWtia
Trampin'... Live aux Vieilles Charrues 2004,Jubilee,Patti Smith,6DHZa18yKVMybyZrLrquAw,2u8hIG5IQAQlxOPBQfWtia,6DHZa18yKVMybyZrLrquAw2u8hIG5IQAQlxOPBQfWtia
Trampin'... Live aux Vieilles Charrues 2004,Jubilee,Patti Smith,7vX9CRSwARDfqxVMwzlgid,3yVwUKSafqKlYsls62pWVI,7vX9CRSwARDfqxVMwzlgid3yVwUKSafqKlYsls62pWVI
Trampin'... Live aux Vieilles Charrues 2004,Jubilee,Patti Smith,1zUFeKWxd1x96CsGrpiz5B,3yVwUKSafqKlYsls62pWVI,1zUFeKWxd1x96CsGrpiz5B3yVwUKSafqKlYsls62pWVI
Trampin'... Live aux Vieilles Charrues 2004,Jubilee,Patti Smith,6cpFgGf6JtAQNDuqxaFivU,3yVwUKSafqKlYsls62pWVI,6cpFgGf6JtAQNDuqxaFivU3yVwUKSafqKlYsls62pWVI
Trampin'... Live aux Vieilles Charrues 2004,Jubilee,Patti Smith,6DHZa18yKVMybyZrLrquAw,3yVwUKSafqKlYsls62pWVI,6DHZa18yKVMybyZrLrquAw3yVwUKSafqKlYsls62pWVI
Trampin'... Live aux Vieilles Charrues 2004,Mother Rose,Patti Smith,55tkrEwOyo1KPmRLWnn1MS,3VTiNdFawjgLvZxYnim630,55tkrEwOyo1KPmRLWnn1MS3VTiNdFawjgLvZxYnim630
Trampin'... Live aux Vieilles Charrues 2004,Mother Rose,Patti Smith,2kanLaAM6RCkSR8Pg4NXUG,3VTiNdFawjgLvZxYnim630,2kanLaAM6RCkSR8Pg4NXUG3VTiNdFawjgLvZxYnim630
Trampin'... Live aux Vieilles Charrues 2004,Mother Rose,Patti Smith,3IBfUoASEiZaNeloydMKP4,3VTiNdFawjgLvZxYnim630,3IBfUoASEiZaNeloydMKP43VTiNdFawjgLvZxYnim630
Trampin'... Live aux Vieilles Charrues 2004,Mother Rose,Patti Smith,5MCHIUiEjVJKuKxoMgLVZe,3VTiNdFawjgLvZxYnim630,5MCHIUiEjVJKuKxoMgLVZe3VTiNdFawjgLvZxYnim630
Trampin'... Live aux Vieilles Charrues 2004,My Blakean Year,Patti Smith,42wOatS5lRuQ84oioLn6g1,6Dv16BczxJl7jKjPndndAx,42wOatS5lRuQ84oioLn6g16Dv16BczxJl7jKjPndndAx
Trampin'... Live aux Vieilles Charrues 2004,My Blakean Year,Patti Smith,0puM1PefvdHYHK5kcQDXpE,6Dv16BczxJl7jKjPndndAx,0puM1PefvdHYHK5kcQDXpE6Dv16BczxJl7jKjPndndAx
Trampin'... Live aux Vieilles Charrues 2004,My Blakean Year,Patti Smith,1htpR3yp6yjlpvd2IV7olS,6Dv16BczxJl7jKjPndndAx,1htpR3yp6yjlpvd2IV7olS6Dv16BczxJl7jKjPndndAx
Trampin'... Live aux Vieilles Charrues 2004,My Blakean Year,Patti Smith,5b7N2FvDXCIHkLLGik6R4D,6Dv16BczxJl7jKjPndndAx,5b7N2FvDXCIHkLLGik6R4D6Dv16BczxJl7jKjPndndAx
Trampin'... Live aux Vieilles Charrues 2004,Peaceable Kingdom,Patti Smith,0iFPYJC7WvCOgt31HBHP0O,0L64hkH879aFhv5kU97At3,0iFPYJC7WvCOgt31HBHP0O0L64hkH879aFhv5kU97At3
Trampin'... Live aux Vieilles Charrues 2004,Peaceable Kingdom,Patti Smith,3oCSCEI08JkG3kQdqFrUDa,0L64hkH879aFhv5kU97At3,3oCSCEI08JkG3kQdqFrUDa0L64hkH879aFhv5kU97At3
Trampin'... Live aux Vieilles Charrues 2004,Peaceable Kingdom,Patti Smith,4LPEEp7wOaKhqv9AGnIgOl,0L64hkH879aFhv5kU97At3,4LPEEp7wOaKhqv9AGnIgOl0L64hkH879aFhv5kU97At3
Trampin'... Live aux Vieilles Charrues 2004,Peaceable Kingdom,Patti Smith,3cus7Q6wCCgN4BAGLszFQV,0L64hkH879aFhv5kU97At3,3cus7Q6wCCgN4BAGLszFQV0L64hkH879aFhv5kU97At3
Trampin'... Live aux Vieilles Charrues 2004,Peaceable Kingdom,Patti Smith,0iFPYJC7WvCOgt31HBHP0O,0a0q6oe72MKtLlkpvwU2mx,0iFPYJC7WvCOgt31HBHP0O0a0q6oe72MKtLlkpvwU2mx
Trampin'... Live aux Vieilles Charrues 2004,Peaceable Kingdom,Patti Smith,3oCSCEI08JkG3kQdqFrUDa,0a0q6oe72MKtLlkpvwU2mx,3oCSCEI08JkG3kQdqFrUDa0a0q6oe72MKtLlkpvwU2mx
Trampin'... Live aux Vieilles Charrues 2004,Peaceable Kingdom,Patti Smith,4LPEEp7wOaKhqv9AGnIgOl,0a0q6oe72MKtLlkpvwU2mx,4LPEEp7wOaKhqv9AGnIgOl0a0q6oe72MKtLlkpvwU2mx
Trampin'... Live aux Vieilles Charrues 2004,Peaceable Kingdom,Patti Smith,3cus7Q6wCCgN4BAGLszFQV,0a0q6oe72MKtLlkpvwU2mx,3cus7Q6wCCgN4BAGLszFQV0a0q6oe72MKtLlkpvwU2mx
Trampin'... Live aux Vieilles Charrues 2004,Radio Baghdad,Patti Smith,2jL5XIJQdNc5XgQgAnL8rE,0zH9oImgiED80etVVH7XVz,2jL5XIJQdNc5XgQgAnL8rE0zH9oImgiED80etVVH7XVz
Trampin'... Live aux Vieilles Charrues 2004,Radio Baghdad,Patti Smith,3OD09tUZd9DABEm0iHRWP6,0zH9oImgiED80etVVH7XVz,3OD09tUZd9DABEm0iHRWP60zH9oImgiED80etVVH7XVz
Trampin'... Live aux Vieilles Charrues 2004,Radio Baghdad,Patti Smith,4lnZUUbZaRE2DC8QsMITHo,0zH9oImgiED80etVVH7XVz,4lnZUUbZaRE2DC8QsMITHo0zH9oImgiED80etVVH7XVz
Trampin'... Live aux Vieilles Charrues 2004,Radio Baghdad,Patti Smith,4MXT19ft9YQLhnrnZ8mUr9,0zH9oImgiED80etVVH7XVz,4MXT19ft9YQLhnrnZ8mUr90zH9oImgiED80etVVH7XVz
Trampin'... Live aux Vieilles Charrues 2004,Seven Ways Of Going,Patti Smith,1P5jUwQSgfIWlh0TLnHOTa,0b5iCjlWIj0zVC9W3MPQlN,1P5jUwQSgfIWlh0TLnHOTa0b5iCjlWIj0zVC9W3MPQlN
Trampin'... Live aux Vieilles Charrues 2004,Seven Ways Of Going,Patti Smith,4V9CEQMGyACy6a7RJYHgLJ,0b5iCjlWIj0zVC9W3MPQlN,4V9CEQMGyACy6a7RJYHgLJ0b5iCjlWIj0zVC9W3MPQlN
Trampin'... Live aux Vieilles Charrues 2004,Stride of the Mind,Patti Smith,5AQzI7EkmM2zLwwUaTkHoR,0g5q1J5QBWLibM9XYGpzEh,5AQzI7EkmM2zLwwUaTkHoR0g5q1J5QBWLibM9XYGpzEh
Trampin'... Live aux Vieilles Charrues 2004,Stride of the Mind,Patti Smith,5oIpzpsDyVxRWPVr8EDKng,0g5q1J5QBWLibM9XYGpzEh,5oIpzpsDyVxRWPVr8EDKng0g5q1J5QBWLibM9XYGpzEh
Trampin'... Live aux Vieilles Charrues 2004,Stride of the Mind,Patti Smith,47I14XTk8IjsN80SoNUub8,0g5q1J5QBWLibM9XYGpzEh,47I14XTk8IjsN80SoNUub80g5q1J5QBWLibM9XYGpzEh
Trampin'... Live aux Vieilles Charrues 2004,Stride of the Mind,Patti Smith,7urUwg8gye1pvnvnHE8EVR,0g5q1J5QBWLibM9XYGpzEh,7urUwg8gye1pvnvnHE8EVR0g5q1J5QBWLibM9XYGpzEh
Trampin'... Live aux Vieilles Charrues 2004,Trampin',Patti Smith,5Ztb6XeyRXuVO18Cix2nBQ,6pn91xPidbgf2QWbYgynDg,5Ztb6XeyRXuVO18Cix2nBQ6pn91xPidbgf2QWbYgynDg
Trampin'... Live aux Vieilles Charrues 2004,Trampin',Patti Smith,2E00HLLG1Nxy4WeU454udm,6pn91xPidbgf2QWbYgynDg,2E00HLLG1Nxy4WeU454udm6pn91xPidbgf2QWbYgynDg
Trampin'... Live aux Vieilles Charrues 2004,Trampin',Patti Smith,760kI4Cu7N9IQTr17gm3cB,6pn91xPidbgf2QWbYgynDg,760kI4Cu7N9IQTr17gm3cB6pn91xPidbgf2QWbYgynDg
Trampin'... Live aux Vieilles Charrues 2004,Trampin',Patti Smith,1kFXehwQbne8Rh2rB6ylRG,6pn91xPidbgf2QWbYgynDg,1kFXehwQbne8Rh2rB6ylRG6pn91xPidbgf2QWbYgynDg
Trampin'... Live aux Vieilles Charrues 2004,Trespasses,Patti Smith,0dnwXDzeDfqJv3Pm4Z44SF,4wVeamAptol4NLzDX9bRbq,0dnwXDzeDfqJv3Pm4Z44SF4wVeamAptol4NLzDX9bRbq
Trampin'... Live aux Vieilles Charrues 2004,Trespasses,Patti Smith,7DIEmHEYWacpNyXbNDVHTQ,4wVeamAptol4NLzDX9bRbq,7DIEmHEYWacpNyXbNDVHTQ4wVeamAptol4NLzDX9bRbq
Trampin'... Live aux Vieilles Charrues 2004,Trespasses,Patti Smith,5nbiNgQpP4PrMnXaS6ooG5,4wVeamAptol4NLzDX9bRbq,5nbiNgQpP4PrMnXaS6ooG54wVeamAptol4NLzDX9bRbq
Trampin'... Live aux Vieilles Charrues 2004,Trespasses,Patti Smith,6jn0OYwIjIjERO91ZQIxUV,4wVeamAptol4NLzDX9bRbq,6jn0OYwIjIjERO91ZQIxUV4wVeamAptol4NLzDX9bRbq
"Live Phish: 10/30/10, Boardwalk Hall, Atlantic City, NJ",2001,Phish,7vqbxrRtbISjHHRfTuabGY,4fIm5alLJglZQGouV3oaCX,7vqbxrRtbISjHHRfTuabGY4fIm5alLJglZQGouV3oaCX
"Live Phish: 8/7/10 Greek Theatre, Berkeley, CA",2001,Phish,7vqbxrRtbISjHHRfTuabGY,1GhOiBrglutzTd9dc3V6ZX,7vqbxrRtbISjHHRfTuabGY1GhOiBrglutzTd9dc3V6ZX
LivePhish 04/04/98,2001,Phish,7vqbxrRtbISjHHRfTuabGY,5wGM0Knt4z3z6uLcFzGC4B,7vqbxrRtbISjHHRfTuabGY5wGM0Knt4z3z6uLcFzGC4B
LivePhish 10/21/95,2001,Phish,7vqbxrRtbISjHHRfTuabGY,0LgkoW7HQ3YH1u7aHCON7I,7vqbxrRtbISjHHRfTuabGY0LgkoW7HQ3YH1u7aHCON7I
"LivePhish, Vol. 10 6/22/94 (Veterans Memorial Auditorium, Columbus, OH)",2001,Phish,7vqbxrRtbISjHHRfTuabGY,7df4qv5s71p37mSrL1HV7z,7vqbxrRtbISjHHRfTuabGY7df4qv5s71p37mSrL1HV7z
"LivePhish, Vol. 15 10/31/96 (The Omni, Atlanta, GA)",2001,Phish,7vqbxrRtbISjHHRfTuabGY,1eobafi8stZoy1iau1piW8,7vqbxrRtbISjHHRfTuabGY1eobafi8stZoy1iau1piW8
"LivePhish, Vol. 2 7/16/94 (Sugarbush Summerstage, North Fayston, VT)",2001,Phish,7vqbxrRtbISjHHRfTuabGY,3Sx6CcHa4BL4JS6audsYf2,7vqbxrRtbISjHHRfTuabGY3Sx6CcHa4BL4JS6audsYf2
